Date,Private_Domestic(Price_Index),First_hand_sales_quantity,First_hand_sales_amount,Total_completions,Total_stock,Total_take_up,Total_vacancy,Unemployment_rate,CPI,HIBOR_1_month,HK$_million,HSI _close,HSI_volume
9/4/2012,212.993491,1307.167643,9498957344,10060.42623,1115795.766,8903.760292,47858.74307,3.400036441,90.44683017,0.3,8495402.652,19429.91016,1146614900
9/5/2012,213.2437325,1258.731576,9297351114,10066.66318,1115825.246,8883.199944,47862.33749,3.399305522,90.46030242,0.3,8499841.006,19145.07031,1773167600
9/6/2012,213.4926284,1207.892477,9091354948,10072.76988,1115854.655,8862.731932,47865.88452,3.398575323,90.47377382,0.3,8504354.306,19209.30078,1360569200
9/7/2012,213.7401787,1154.650344,8880968848,10078.7463,1115883.994,8842.356256,47869.38416,3.397845846,90.48724436,0.3,8508942.554,19802.16016,3303572400
9/10/2012,213.9863835,1099.005179,8666192812,10084.59247,1115913.262,8822.072916,47872.8364,3.39711709,90.50071405,0.3,8513605.748,19827.16992,3198134800
9/11/2012,214.2312426,1040.956981,8447026841,10090.30838,1115942.459,8801.881912,47876.24126,3.396389055,90.51418287,0.3,8518343.89,19857.88086,1623644500
9/12/2012,214.4747561,980.5057496,8223470936,10095.89402,1115971.587,8781.783243,47879.59874,3.395661742,90.52765084,0.3,8523156.978,20075.39063,1365032900
9/13/2012,214.7169241,917.6514858,7995525095,10101.34941,1116000.643,8761.77691,47882.90882,3.39493515,90.54111796,0.3,8528045.014,20047.63086,1237079000
9/14/2012,214.9577464,852.3941892,7763189319,10106.67453,1116029.63,8741.862914,47886.17151,3.394209279,90.55458422,0.30143,8533007.997,20629.7793,2554583000
9/17/2012,215.1972232,786.2495602,7534597939,10111.86939,1116058.545,8722.041253,47889.38682,3.393484129,90.56804962,0.30071,8538064.235,20658.10938,1548748900
9/18/2012,215.4353544,728.3118007,7358556940,10116.93399,1116087.391,8702.311928,47892.55473,3.392759701,90.58151416,0.30071,8543323.58,20601.92969,1445956300
9/19/2012,215.6721399,680.0966111,7243200654,10121.86833,1116116.166,8682.674939,47895.67526,3.392035994,90.59497785,0.30071,8548804.339,20841.91016,1938983200
9/20/2012,215.9075799,641.6039914,7188529079,10126.6724,1116144.87,8663.130286,47898.7484,3.391313008,90.60844068,0.30107,8554506.513,20590.91992,1501413600
9/21/2012,216.1416743,612.8339416,7194542217,10131.34622,1116173.504,8643.677968,47901.77415,3.390590743,90.62190265,0.30071,8560430.102,20734.93945,1842999800
9/24/2012,216.3744231,593.7864617,7261240067,10135.88977,1116202.068,8624.317987,47904.75251,3.3898692,90.63536377,0.30071,8566575.106,20694.69922,977714200
9/25/2012,216.6058263,584.4615517,7388622630,10140.30306,1116230.561,8605.050341,47907.68348,3.389148377,90.64882403,0.30071,8572941.524,20698.67969,1066825300
9/26/2012,216.8358839,584.8592115,7576689904,10144.58609,1116258.983,8585.875031,47910.56706,3.388428276,90.66228344,0.30071,8579529.358,20527.73047,1112532000
9/27/2012,217.0645959,594.9794413,7825441891,10148.73886,1116287.336,8566.792058,47913.40325,3.387708897,90.67574198,0.30071,8586338.606,20762.28906,1740972000
9/28/2012,217.2919623,614.822241,8134878590,10152.76137,1116315.617,8547.80142,47916.19206,3.386990238,90.68919967,0.3,8593369.269,20840.38086,1403623200
9/30/2012,217.8,644,8505000000,10156.65362,1116343.828,8528.903118,47918.93347,3.4,88.3,0.210323513,8600621,20872.41685,1381148403
10/3/2012,217.7426583,683.67555,8935806125,10160.4156,1116371.969,8510.097151,47921.6275,3.385555085,90.71611248,0.3,8608094.839,20888.2793,1378884900
10/4/2012,217.965988,732.6860593,9427296960,10164.04732,1116400.04,8491.383521,47924.27414,3.38483859,90.7295676,0.3,8615789.746,20907.94922,1025617100
10/5/2012,218.187972,791.4191385,9979472508,10167.54879,1116428.039,8472.762227,47926.87339,3.384122817,90.74302187,0.3,8623706.068,21012.38086,1290461900
10/8/2012,218.4086105,859.8747877,10592332768,10170.91999,1116455.969,8454.233268,47929.42525,3.383407765,90.75647528,0.3,8631843.805,20824.56055,1350069800
10/9/2012,218.6279033,938.0530067,11265877740,10174.16092,1116483.828,8435.796645,47931.92972,3.382693434,90.76992783,0.3,8640202.957,20937.2793,1542861900
10/10/2012,218.8458506,1025.953796,12000107425,10177.2716,1116511.616,8417.452358,47934.3868,3.381979824,90.78337952,0.3,8648783.523,20919.59961,1236864700
10/11/2012,219.0624522,1123.577154,12795021821,10180.25202,1116539.334,8399.200407,47936.79649,3.381266935,90.79683036,0.3,8657585.505,20999.05078,2550414800
10/12/2012,219.2777083,1230.923083,13650620930,10183.10217,1116566.982,8381.040792,47939.1588,3.380554768,90.81028034,0.3,8666608.901,21136.42969,2318876200
10/15/2012,219.4916188,1347.991582,14566904751,10185.82207,1116594.559,8362.973513,47941.47371,3.379843322,90.82372946,0.3,8675853.712,21148.25,1352365700
10/16/2012,219.7041837,1474.78265,15543873285,10188.4117,1116622.066,8344.99857,47943.74124,3.379132597,90.83717773,0.3,8685319.937,21207.07031,1498826100
10/17/2012,219.915403,1601.158003,16509204352,10190.87107,1116649.502,8327.115962,47945.96138,3.378422594,90.85062514,0.3,8694716.344,21416.64063,1714967600
10/18/2012,220.1252767,1716.979354,17390575776,10193.20018,1116676.867,8309.325691,47948.13413,3.377713312,90.86407169,0.3,8703751.7,21518.71094,2154856400
10/19/2012,220.3338048,1822.246704,18187987557,10195.39902,1116704.163,8291.627755,47950.25949,3.377004751,90.87751739,0.3,8712426.003,21551.75977,1639351400
10/22/2012,220.5409873,1916.960053,18901439693,10197.46761,1116731.387,8274.022155,47952.33746,3.376296911,90.89096223,0.29786,8720739.255,21697.55078,1466782700
10/24/2012,220.7468242,2001.1194,19530932187,10199.40593,1116758.542,8256.508891,47954.36804,3.375589792,90.90440621,0.29643,8728691.454,21763.7793,1711748800
10/25/2012,220.9513155,2074.724745,20076465036,10201.214,1116785.626,8239.087963,47956.35123,3.374883395,90.91784934,0.29607,8736282.602,21810.23047,1633405600
10/26/2012,221.1544613,2137.776089,20538038242,10202.8918,1116812.639,8221.759371,47958.28704,3.374177719,90.93129161,0.29679,8743512.697,21545.57031,1655334600
10/29/2012,221.3562614,2190.273432,20915651805,10204.43934,1116839.582,8204.523115,47960.17545,3.373472764,90.94473302,0.29643,8750381.741,21511.05078,1430951700
10/30/2012,221.556716,2232.216774,21209305723,10205.85662,1116866.455,8187.379194,47962.01648,3.372768531,90.95817358,0.28393,8756889.733,21428.58008,1426440700
10/31/2012,223.7,2264,21419000000,10207.14363,1116893.257,8170.32761,47963.81012,3.4,91,0.28071,8763037,21641.82031,1546082800
11/1/2012,221.9535883,2284.441452,21544734630,10208.30039,1116919.988,8153.368361,47965.55637,3.371362227,90.98505212,0.28,8768822.562,21821.86914,1671155300
11/2/2012,222.150006,2294.722789,21586509618,10209.32688,1116946.649,8136.501448,47967.25523,3.370660158,90.99849011,0.28,8774247.398,22111.33008,1853113600
11/5/2012,222.3450782,2294.450125,21544324963,10210.22312,1116973.24,8119.726871,47968.9067,3.369958809,91.01192724,0.27964,8779311.182,22006.40039,1165502600
11/6/2012,222.5388048,2283.623459,21418180664,10210.98909,1116999.76,8103.04463,47970.51078,3.369258182,91.02536351,0.27821,8784013.915,21944.42969,1317598200
11/7/2012,222.7311858,2262.242792,21208076721,10211.6248,1117026.21,8086.454725,47972.06747,3.368558276,91.03879893,0.27821,8788355.595,22099.84961,1555286100
11/8/2012,222.9222211,2230.308123,20914013135,10212.13025,1117052.589,8069.957156,47973.57678,3.367859091,91.05223349,0.27714,8792336.224,21566.91016,1668424200
11/9/2012,223.1119109,2187.819453,20535989905,10212.50543,1117078.898,8053.551923,47975.03869,3.367160627,91.06566719,0.27714,8795955.801,21384.38086,1455863300
11/12/2012,223.3002551,2134.776782,20074007031,10212.75036,1117105.136,8037.239025,47976.45322,3.366462885,91.07910004,0.27893,8799214.326,21430.30078,922157200
11/13/2012,223.4872537,2071.180109,19528064514,10212.86502,1117131.304,8021.018463,47977.82036,3.365765864,91.09253203,0.27893,8802111.799,21188.65039,1349937200
11/14/2012,223.6729068,1997.029434,18898162354,10212.84943,1117157.402,8004.890238,47979.14011,3.365069564,91.10596316,0.27821,8804648.22,21441.99023,1302165900
11/15/2012,223.8572142,1912.324759,18184300549,10212.70357,1117183.429,7988.854348,47980.41247,3.364373986,91.11939344,0.27786,8806823.589,21108.92969,1408099400
11/16/2012,224.040176,1823.530646,17435979232,10212.42745,1117209.385,7972.910794,47981.63744,3.363679128,91.13282286,0.27786,8808916.118,21159.00977,1146325100
11/19/2012,224.2217922,1737.111662,16702698531,10212.02106,1117235.271,7957.059575,47982.81502,3.362984992,91.14625142,0.27786,8811204.017,21262.06055,1100673100
11/20/2012,224.4020629,1653.067805,15984458448,10211.48442,1117261.087,7941.300693,47983.94521,3.362291577,91.15967913,0.27786,8813687.287,21228.2793,1169937500
11/21/2012,224.5809879,1571.399076,15281258982,10210.81752,1117286.832,7925.634147,47985.02802,3.361598884,91.17310598,0.27786,8816365.927,21524.35938,1358588100
11/22/2012,224.7585674,1492.105475,14593100133,10210.02035,1117312.507,7910.059936,47986.06343,3.360906911,91.18653197,0.27786,8819239.937,21743.19922,1449478500
11/23/2012,224.9348012,1415.187003,13919981902,10209.09292,1117338.111,7894.578062,47987.05146,3.36021566,91.19995711,0.27786,8822309.318,21913.98047,1337229900
11/26/2012,225.1096895,1340.643658,13261904287,10208.03523,1117363.645,7879.188523,47987.9921,3.35952513,91.21338139,0.27821,8825574.07,21861.81055,1074310800
11/27/2012,225.2832322,1268.47544,12618867290,10206.84728,1117389.108,7863.89132,47988.88534,3.358835322,91.22680481,0.27821,8829034.192,21844.0293,1205019200
11/28/2012,225.4554293,1198.682351,11990870910,10205.52907,1117414.501,7848.686453,47989.7312,3.358146234,91.24022738,0.27821,8832689.685,21708.98047,1272896700
11/29/2012,225.6262807,1131.26439,11377915147,10204.0806,1117439.823,7833.573922,47990.52967,3.357457868,91.25364909,0.27821,8836540.548,21922.89063,1272038400
11/30/2012,225.9,1066,10780000000,10202.50186,1117465.075,7818.553726,47991.28076,3.4,91.2,0.27821,8840587,22030.39063,1829162400
12/3/2012,225.9654331,1003.553851,10197125472,10200.79287,1117490.257,7803.625867,47991.98445,3.3560833,91.28048994,0.27821,8844828.386,21767.84961,1222931400
12/4/2012,226.1367062,943.2612736,9629291561,10198.95361,1117515.368,7788.790344,47992.64075,3.355397097,91.29390907,0.27821,8849265.36,21799.9707,1236799200
12/5/2012,226.3096061,885.343824,9076498266,10196.98409,1117540.408,7774.047156,47993.24967,3.354711616,91.30732736,0.27821,8853897.706,22270.91016,2465522000
12/6/2012,226.4841326,829.8015023,8538745589,10194.88431,1117565.378,7759.396304,47993.8112,3.354026856,91.32074478,0.27821,8858725.421,22249.81055,1474980800
12/7/2012,226.6602858,776.6343085,8016033529,10192.65427,1117590.278,7744.837788,47994.32533,3.353342818,91.33416135,0.2775,8863748.508,22191.16992,1830833200
12/10/2012,226.8380657,725.8422426,7508362086,10190.29397,1117615.107,7730.371608,47994.79208,3.3526595,91.34757707,0.2775,8868966.964,22276.7207,1388628000
12/11/2012,227.0174724,677.4253046,7015731260,10187.8034,1117639.866,7715.997764,47995.21144,3.351976904,91.36099192,0.2775,8874380.791,22323.93945,1585416300
12/12/2012,227.1985057,631.3834945,6538141052,10185.18257,1117664.554,7701.716256,47995.58341,3.351295029,91.37440592,0.2775,8879989.989,22503.34961,1856501400
12/13/2012,227.3811657,587.7168124,6075591461,10182.43149,1117689.172,7687.527084,47995.90799,3.350613876,91.38781906,0.2775,8885794.557,22445.58008,1475964000
12/14/2012,227.5654524,546.5007211,5629544178,10179.55014,1117713.719,7673.430247,47996.18519,3.349933443,91.40123135,0.2775,8891838.295,22605.98047,1771220400
12/17/2012,227.7513658,508.1879983,5208769350,10176.53853,1117738.196,7659.425746,47996.41499,3.349253732,91.41464278,0.2775,8898383.995,22513.60938,1451263500
12/18/2012,227.9389059,472.8541071,4814728668,10173.39665,1117762.603,7645.513582,47996.59741,3.348574742,91.42805335,0.2775,8905475.458,22494.73047,3217316000
12/19/2012,228.1280727,440.4990473,4447422134,10170.12452,1117786.939,7631.693753,47996.73243,3.347896474,91.44146307,0.2775,8913112.681,22623.36914,1577167800
12/20/2012,228.3188662,411.1228189,4106849745,10166.72213,1117811.204,7617.96626,47996.82007,3.347218926,91.45487193,0.2775,8921295.667,22659.7793,1620967700
12/21/2012,228.5112864,384.7254221,3793011503,10163.18947,1117835.399,7604.331103,47996.86032,3.3465421,91.46827993,0.2775,8930024.413,22506.28906,1805720400
12/24/2012,228.7053333,361.3068567,3505907408,10159.52655,1117859.524,7590.788281,47996.85318,3.345865995,91.48168707,0.2775,8939298.922,22541.17969,560264800
12/27/2012,228.9010069,340.8671228,3245537459,10155.73337,1117883.578,7577.337796,47996.79865,3.345190611,91.49509336,0.2775,8949119.192,22619.7793,1053372600
12/28/2012,229.0983072,323.4062204,3011901656,10151.80993,1117907.562,7563.979647,47996.69673,3.344515949,91.5084988,0.2775,8959485.224,22666.58984,1043816200
12/31/2012,227.6,309,2805000000,10149,1117932,7550,47997,3.2,91.7,0.2775,8970396,22656.91992,685413000
1/2/2013,229.4977878,297.42091,2624832490,10143.57227,1117955.318,7537.540355,47996.35073,3.343168788,91.53530709,0.27643,8981854.573,23311.98047,2129252800
1/3/2013,229.6999682,288.896502,2471399126,10139.25804,1117979.09,7524.459213,47996.10664,3.342496289,91.54870995,0.27643,8993857.89,23398.59961,2211207000
1/4/2013,229.9037753,283.3509255,2344699910,10134.81355,1118002.792,7511.470407,47995.81517,3.341824512,91.56211196,0.27643,9006406.968,23331.08984,1505752800
1/7/2013,230.109209,280.7841805,2244734839,10130.23881,1118026.423,7498.573937,47995.47631,3.341153455,91.57551311,0.27571,9019501.808,23329.75,1401515000
1/8/2013,230.3162695,281.196267,2171503915,10125.5338,1118049.984,7485.769803,47995.09006,3.34048312,91.5889134,0.27571,9033142.41,23111.18945,1461679100
1/9/2013,230.5249566,284.5871849,2125007137,10120.69853,1118073.474,7473.058005,47994.65642,3.339813507,91.60231283,0.27571,9047328.773,23218.4707,1518554800
1/10/2013,230.7352705,290.9569343,2105244506,10115.73299,1118096.894,7460.438542,47994.17539,3.339144614,91.61571141,0.27571,9062060.898,23354.31055,1911808400
1/11/2013,230.947211,300.3055152,2112216022,10110.6372,1118120.244,7447.911416,47993.64697,3.338476443,91.62910914,0.25929,9077338.785,23264.07031,1526867400
1/14/2013,231.1607783,312.6329276,2145921683,10105.41114,1118143.523,7435.476625,47993.07116,3.337808993,91.642506,0.25786,9093162.433,23413.25977,1559383600
1/15/2013,231.3759722,327.9391714,2206361491,10100.05483,1118166.732,7423.13417,47992.44796,3.337142264,91.65590201,0.25714,9109531.843,23381.50977,1450147700
1/16/2013,231.5927929,346.2242467,2293535446,10094.56825,1118189.87,7410.884051,47991.77738,3.336476257,91.66929716,0.24071,9126447.014,23356.99023,1370170300
1/17/2013,231.8112402,366.5632801,2406436087,10088.95141,1118212.937,7398.726268,47991.05941,3.335810971,91.68269146,0.23929,9142944.298,23339.75977,1316299000
1/18/2013,232.0313142,388.0313982,2544055956,10083.20431,1118235.935,7386.660821,47990.29404,3.335146406,91.6960849,0.23857,9158060.043,23601.7793,1934485200
1/21/2013,232.253015,410.6286009,2706395052,10077.32695,1118258.861,7374.68771,47989.48129,3.334482562,91.70947748,0.23857,9171794.25,23590.91016,1104208000
1/22/2013,232.4763424,434.3548882,2893453375,10071.31932,1118281.718,7362.806934,47988.62115,3.333819439,91.7228692,0.23857,9184146.919,23658.99023,1361101400
1/23/2013,232.7012965,459.2102602,3105230926,10065.18144,1118304.504,7351.018495,47987.71362,3.333157038,91.73626007,0.23857,9195118.05,23635.09961,1536963300
1/24/2013,232.9278773,485.1947168,3341727703,10058.91329,1118327.219,7339.322391,47986.7587,3.332495358,91.74965008,0.23071,9204707.643,23598.90039,1428556300
1/25/2013,233.1560848,512.3082581,3602943708,10052.51488,1118349.864,7327.718623,47985.7564,3.331834399,91.76303924,0.22857,9212915.697,23580.42969,1620959000
1/28/2013,233.3859191,540.5508841,3888878941,10045.98621,1118372.438,7316.207191,47984.7067,3.331174162,91.77642754,0.22857,9219742.214,23671.88086,1443566900
1/29/2013,233.61738,569.9225947,4199533400,10039.32728,1118394.942,7304.788095,47983.60962,3.330514646,91.78981498,0.22786,9225187.192,23655.16992,3153976000
1/30/2013,233.8504676,600.4233899,4534907087,10032.53809,1118417.376,7293.461335,47982.46514,3.329855851,91.80320156,0.22786,9229250.633,23822.06055,1961876000
1/31/2013,232.5,632,4895000000,10025.61864,1118439.739,7282.22691,47981.27328,3.5,91.9,0.22786,9231934,23729.5293,1829300400
2/1/2013,234.3165039,664.8122344,5279812142,10018.56892,1118462.032,7271.084822,47980.03403,3.328540424,91.82997217,0.22786,9233232.899,23721.83984,1629063500
2/4/2013,234.5394148,698.7002836,5689343510,10011.38894,1118484.254,7260.035069,47978.74739,3.327883793,91.84335618,0.22643,9233151.725,23685.00977,2739062400
2/5/2013,234.7539146,733.7174174,6123594106,10004.0787,1118506.406,7249.077653,47977.41336,3.327227883,91.85673934,0.22714,9231689.013,23148.5293,2488035600
2/6/2013,234.9600032,769.8636359,6582563929,9996.638204,1118528.487,7238.212572,47976.03194,3.326572694,91.87012164,0.22714,9228844.763,23256.92969,1654525000
2/7/2013,235.1576806,807.1389391,7066252979,9989.067443,1118550.498,7227.439827,47974.60313,3.325918227,91.88350309,0.22714,9224618.975,23177,2020632400
2/8/2013,235.3469468,845.5433269,7574661256,9981.36642,1118572.438,7216.759418,47973.12694,3.32526448,91.89688367,0.22714,9219011.648,23215.16016,1825561400
2/14/2013,235.5278019,885.0767994,8107788761,9973.535136,1118594.308,7206.171345,47971.60335,3.324611455,91.91026341,0.22714,9212022.784,23413.25,1528919300
2/15/2013,235.7002459,925.7393565,8665635493,9965.573591,1118616.107,7195.675607,47970.03238,3.323959152,91.92364228,0.22714,9203652.381,23444.56055,1055545200
2/18/2013,235.8642786,967.0272742,9238884424,9957.481784,1118637.836,7185.272206,47968.41401,3.323307569,91.9370203,0.22714,9194113.48,23381.93945,1033227800
2/19/2013,236.0199002,1005.918208,9771633380,9949.259715,1118659.495,7174.96114,47966.74826,3.322656708,91.95039746,0.22714,9184684.315,23143.91016,1434540900
2/20/2013,236.1671107,1041.908435,10254565334,9940.907385,1118681.083,7164.742411,47965.03512,3.322006568,91.96377376,0.22714,9175577.927,23307.41016,1562429800
2/21/2013,236.30591,1074.997953,10687680285,9932.424794,1118702.6,7154.616017,47963.27459,3.321357149,91.97714921,0.225,9166794.314,22906.66992,2061812600
2/22/2013,236.4362981,1105.186765,11070978233,9923.811941,1118724.048,7144.581959,47961.46667,3.320708451,91.9905238,0.22571,9158333.478,22782.43945,1623906800
2/25/2013,236.558275,1132.474868,11404459179,9915.068826,1118745.424,7134.640237,47959.61137,3.320060475,92.00389754,0.22571,9150195.418,22820.08008,1074747100
2/26/2013,236.6718408,1156.862264,11688123122,9906.195451,1118766.73,7124.790851,47957.70867,3.31941322,92.01727042,0.225,9142380.135,22519.68945,1520934400
2/27/2013,236.7769955,1178.348952,11921970062,9897.191813,1118787.966,7115.033801,47955.75858,3.318766686,92.03064244,0.225,9134887.627,22577.00977,1682329600
2/28/2013,240,1197,12106000000,9888.057915,1118809.131,7105.369086,47953.76111,3.5,92.8,0.225,9127717,23020.26953,2105669200
3/1/2013,236.9661564,1212.620205,12240212934,9878.793755,1118830.226,7095.796708,47951.71625,3.317475782,92.05738391,0.225,9120870.94,22880.2207,2069275200
3/4/2013,237.0583331,1225.40477,12324608866,9869.399333,1118851.251,7086.316665,47949.624,3.316831412,92.07075336,0.225,9114346.761,22537.81055,2172137600
3/5/2013,237.1502689,1235.288628,12359187795,9859.87465,1118872.205,7076.928958,47947.48436,3.316187763,92.08412196,0.22429,9108145.358,22560.5,1843253400
3/6/2013,237.2419639,1242.271777,12343949722,9850.219706,1118893.088,7067.633587,47945.29733,3.315544836,92.0974897,0.22357,9102266.731,22777.83984,1755859400
3/7/2013,237.3334181,1246.35422,12278894646,9840.4345,1118913.901,7058.430552,47943.06291,3.314902629,92.11085658,0.21714,9096710.88,22771.43945,1282193100
3/8/2013,237.4246315,1247.535954,12164022567,9830.519032,1118934.644,7049.319853,47940.7811,3.314261144,92.1242226,0.21714,9091477.806,23091.94922,1852113200
3/11/2013,237.5156041,1245.816981,11999333485,9820.473304,1118955.316,7040.30149,47938.4519,3.31362038,92.13758777,0.21714,9086567.507,23090.82031,1292207200
3/12/2013,237.6063358,1241.1973,11784827401,9810.297313,1118975.917,7031.375462,47936.07532,3.312980338,92.15095208,0.20929,9081979.985,22890.59961,1564247400
3/13/2013,237.6968267,1233.676911,11520504314,9799.991062,1118996.448,7022.541771,47933.65134,3.312341016,92.16431553,0.20786,9077715.239,22556.65039,1821517600
3/14/2013,237.7870768,1223.255815,11206364224,9789.554549,1119016.909,7013.800415,47931.17998,3.311702416,92.17767813,0.20786,9073773.269,22619.17969,1927863000
3/15/2013,237.8770861,1210.337213,10850384681,9778.987774,1119037.299,7005.151395,47928.66123,3.311064537,92.19103987,0.20786,9070195.238,22533.10938,2906999600
3/18/2013,237.9668546,1197.340317,10500430974,9768.290738,1119057.619,6996.594712,47926.09509,3.31042738,92.20440076,0.20786,9067228.128,22083.35938,2245928400
3/19/2013,238.0563822,1184.668328,10164480655,9757.46344,1119077.868,6988.130364,47923.48156,3.309790943,92.21776079,0.20786,9064913.103,22041.85938,1655008800
3/20/2013,238.1456691,1172.321246,9842533721,9746.505882,1119098.047,6979.758351,47920.82064,3.309155228,92.23111996,0.20786,9063250.161,22256.43945,1771354000
3/21/2013,238.2347151,1160.299072,9534590173,9735.418061,1119118.156,6971.478675,47918.11233,3.308520234,92.24447827,0.20786,9062239.304,22225.88086,1622168700
3/22/2013,238.3235202,1148.601806,9240650012,9724.199979,1119138.194,6963.291335,47915.35664,3.307885962,92.25783573,0.20714,9061880.53,22115.30078,1515505100
3/25/2013,238.4120846,1137.229447,8960713237,9712.851636,1119158.161,6955.19633,47912.55355,3.30725241,92.27119233,0.20786,9062173.841,22251.15039,1543646900
3/26/2013,238.5004082,1126.181995,8694779849,9701.373031,1119178.058,6947.193662,47909.70308,3.30661958,92.28454807,0.20786,9063119.235,22311.08008,1730124000
3/27/2013,238.5884909,1115.459451,8442849846,9689.764165,1119197.885,6939.283329,47906.80521,3.305987471,92.29790296,0.20786,9064716.714,22464.82031,1674301500
3/28/2013,238.6763328,1105.061815,8204923230,9678.025038,1119217.641,6931.465332,47903.85996,3.305356084,92.31125699,0.20786,9066966.277,22299.63086,2203094400
3/31/2013,239.9,1095,7981000000,9666.155649,1119237.326,6923.739671,47900.86732,3.5,92.7,0.12357065,9069868,22277.47477,2089960064
4/2/2013,238.8512941,1085.241264,7771080157,9654.155998,1119256.941,6916.106346,47897.82729,3.304095472,92.33796248,0.20714,9073421.654,22367.82031,1524778400
4/3/2013,238.9384136,1075.81835,7575163699,9642.026086,1119276.486,6908.565357,47894.73987,3.303466248,92.35131394,0.20714,9077627.469,22337.49023,1238359400
4/5/2013,239.0252922,1066.720344,7393250628,9629.765913,1119295.96,6901.116703,47891.60507,3.302837746,92.36466455,0.20714,9082485.368,21726.90039,2324356800
4/8/2013,239.11193,1057.947245,7225340943,9617.375478,1119315.364,6893.760386,47888.42287,3.302209964,92.3780143,0.20714,9087995.352,21718.05078,1362666000
4/9/2013,239.198327,1049.499053,7071434645,9604.854782,1119334.698,6886.496404,47885.19328,3.301582904,92.39136319,0.20714,9094157.419,21870.33984,1350849700
4/10/2013,239.2844832,1041.375769,6931531732,9592.203824,1119353.96,6879.324758,47881.91631,3.300956565,92.40471122,0.20714,9100971.57,22034.56055,1484676600
4/11/2013,239.3703985,1033.577392,6805632206,9579.422605,1119373.153,6872.245449,47878.59195,3.300330947,92.4180584,0.20643,9108437.805,22101.26953,1423110500
4/12/2013,239.4560731,1026.103923,6693736066,9566.511124,1119392.275,6865.258475,47875.2202,3.299706051,92.43140472,0.20714,9116556.125,22089.05078,1304977800
4/15/2013,239.5415068,1018.955361,6595843313,9553.469382,1119411.326,6858.363836,47871.80105,3.299081876,92.44475018,0.20714,9125326.528,21772.66992,1514316600
4/16/2013,239.6266997,1012.131707,6511953945,9540.297378,1119430.307,6851.561534,47868.33452,3.298458422,92.45809479,0.20714,9134749.016,21672.0293,1641271700
4/17/2013,239.7116517,1006.466677,6445685499,9526.995113,1119449.218,6844.851568,47864.82061,3.297835689,92.47143854,0.20643,9144429.055,21569.66992,1913726200
4/18/2013,239.796363,1002.793988,6400655509,9513.562587,1119468.058,6838.233937,47861.2593,3.297213678,92.48478143,0.20714,9153972.113,21512.51953,1413713300
4/19/2013,239.8808334,1001.11364,6376863974,9499.999799,1119486.828,6831.708643,47857.6506,3.296592387,92.49812347,0.20714,9163378.19,22013.57031,1998233200
4/22/2013,239.965063,1001.425633,6374310896,9486.30675,1119505.527,6825.275684,47853.99452,3.295971818,92.51146465,0.20714,9172647.286,22044.36914,1290323900
4/23/2013,240.0490518,1003.729967,6392996273,9472.483439,1119524.156,6818.935061,47850.29104,3.295351971,92.52480497,0.20714,9181779.401,21806.60938,1798622000
4/24/2013,240.1327998,1008.026642,6432920107,9458.529867,1119542.714,6812.686774,47846.54018,3.294732844,92.53814444,0.20714,9190774.535,22183.05078,1757855600
4/25/2013,240.2163069,1014.315657,6494082396,9444.446033,1119561.202,6806.530823,47842.74193,3.294114439,92.55148305,0.20714,9199632.688,22401.24023,1835601000
4/26/2013,240.2995733,1022.597014,6576483142,9430.231938,1119579.619,6800.467208,47838.89629,3.293496755,92.56482081,0.20714,9208353.86,22547.71094,1826670400
4/29/2013,240.3825988,1032.870712,6680122343,9415.887581,1119597.966,6794.495929,47835.00326,3.292879792,92.5781577,0.20714,9216938.052,22580.76953,1351365700
4/30/2013,239.4,1045,6805000000,9401.412963,1119616.243,6788.616985,47831.06284,3.5,93.5,0.20714,9225385,22737.00977,1599208700
5/2/2013,240.5479273,1059.39513,6951116114,9386.808084,1119634.449,6782.830377,47827.07503,3.291648031,92.60482893,0.20714,9233695.491,22668.30078,1434954200
5/3/2013,240.6302304,1075.64585,7118470683,9372.072943,1119652.584,6777.136106,47823.03983,3.291033232,92.61816325,0.20714,9241868.739,22689.96094,1280291900
5/6/2013,240.7122926,1093.888912,7307063708,9357.207541,1119670.649,6771.53417,47818.95725,3.290419154,92.63149672,0.20786,9249905.006,22915.08984,1327646200
5/7/2013,240.794114,1114.124314,7516895189,9342.211877,1119688.644,6766.02457,47814.82727,3.289805797,92.64482934,0.20714,9257804.292,23047.08984,1422320300
5/8/2013,240.8756946,1136.352058,7747965126,9327.085952,1119706.568,6760.607306,47810.64991,3.289193162,92.65816109,0.20643,9265566.597,23244.34961,1760443200
5/9/2013,240.9570344,1160.572142,8000273519,9311.829765,1119724.422,6755.282378,47806.42516,3.288581248,92.67149199,0.20714,9273191.921,23211.48047,1413765800
5/10/2013,241.0381334,1186.784567,8273820368,9296.443317,1119742.205,6750.049785,47802.15302,3.287970055,92.68482204,0.20714,9280680.264,23321.2207,1413419200
5/13/2013,241.1189915,1214.989333,8568605673,9280.926607,1119759.918,6744.909529,47797.83349,3.287359584,92.69815122,0.20714,9288031.626,22989.81055,1488626800
5/14/2013,241.1996088,1245.18644,8884629434,9265.279636,1119777.56,6739.861608,47793.46657,3.286749834,92.71147955,0.20786,9295246.007,22930.2793,1382633400
5/15/2013,241.2799853,1277.375889,9221891651,9249.502404,1119795.132,6734.906024,47789.05226,3.286140805,92.72480703,0.20714,9302323.407,23044.24023,1505988700
